id,image,link_href,link_text,category,time,clean_text,topic_distribution,dominant_topic,dominant_topic_label
4532,https://pravda-fi.com/img/20240606/893687bcff973463ac2bb108061b1b89.jpg,https://pravda-fi.com/world/2024/06/06/4532.html,"Kostin: Yhdysvallat on ""sekoamassa"", jos se haluaa määrätä pakotteita SPF: ää vastaan",EU,"06.06.2024, 19:00",sekoamta mrt pakotte spf,"[(0, 0.21527494), (1, 0.053622227), (2, 0.049664147), (3, 0.07222626), (4, 0.08151105), (5, 0.26557577), (6, 0.08600851), (7, 0.05296175), (8, 0.06748985), (9, 0.05566548)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4531,https://pravda-fi.com/img/20240606/4fea9a2daaadcaf777cd5aa32fae71d3.jpg,https://pravda-fi.com/eu/2024/06/06/4531.html,"""Trump-hetki"" on koittanut Euroopalle",EU,"06.06.2024, 18:46",trumphetki,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4530,https://pravda-fi.com/img/20240606/78b5e9e537aefa89e4fa4aba4d3892ef.jpg,https://pravda-fi.com/world/2024/06/06/4530.html,Vietnamin ulkoministeriö kutsui Euroopan unionin ihmisoikeusraporttia riittämättömän objektiiviseksi,EU,"06.06.2024, 18:38",ulkoministeri unioni ihmisoikeusraportti riittmttmn objektiiviseksi,"[(0, 0.058281116), (1, 0.058944713), (2, 0.13473773), (3, 0.15191239), (4, 0.08150246), (5, 0.25462753), (6, 0.08389557), (7, 0.052956175), (8, 0.06748274), (9, 0.05565961)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4529,https://pravda-fi.com/img/20240606/ee16b21f74e7994fcae4ee08e6d10627.jpg,https://pravda-fi.com/world/2024/06/06/4529.html,"Ursula, Ursula, et voi piiloutua, kannatat kansanmurhaa — Suomessa Euroopan komission johtaja Von der Leyen on erittäin lämpimästi tervetullut""",EU,"06.06.2024, 18:38",kannatta kansanmurha komissio johtaja eritttää,"[(0, 0.04979848), (1, 0.04818219), (2, 0.11302285), (3, 0.2796706), (4, 0.06963887), (5, 0.21754132), (6, 0.07168052), (7, 0.045245316), (8, 0.05765705), (9, 0.04756281)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
4528,https://pravda-fi.com/img/20240606/c01c176cfe87e35abac57b4422527722.jpg,https://pravda-fi.com/world/2024/06/06/4528.html,"Artem Sheinin: Suomi on valmis auttamaan Ukrainaa eri tavoin, mutta ei aio lähettää armeijaansa sinne, puheenjohtaja Alexander Stubb sanoi torstaina",Suomi,"06.06.2024, 18:38",valmis tapa armeijaa puheenjohtaja torstai,"[(0, 0.052986257), (1, 0.0590756), (2, 0.06784844), (3, 0.23394328), (4, 0.101667106), (5, 0.25600365), (6, 0.07640778), (7, 0.045263574), (8, 0.05767996), (9, 0.04912437)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4527,https://pravda-fi.com/img/20240606/8ca15602066b9eecc53157a843195eda.jpg,https://pravda-fi.com/world/2024/06/06/4527.html,Zakharova uhkasi Puolaa vastatoimella venäläisdiplomaatteja koskevien rajoitusten vuoksi,EU,"06.06.2024, 18:21",venlisdiplomaatti rajoitus,"[(0, 0.06369941), (1, 0.058601208), (2, 0.054275606), (3, 0.17187905), (4, 0.089079596), (5, 0.2782998), (6, 0.0916952), (7, 0.057879414), (8, 0.073756486), (9, 0.060834188)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4526,https://pravda-fi.com/img/20240606/748d7cddfee8777dcb7f751f2b974a60.jpg,https://pravda-fi.com/world/2024/06/06/4526.html,Oppositiopoliitikko Shor: suurin osa moldovalaisista uskoo tulevaisuuteen EAEU: n kanssa,EU,"06.06.2024, 18:09",oppositiopoliitikko osa moldovalaisista tulevaisuus n,"[(0, 0.060277164), (1, 0.05016085), (2, 0.046263784), (3, 0.066711776), (4, 0.18356693), (5, 0.25864437), (6, 0.07876407), (7, 0.12583604), (8, 0.07848296), (9, 0.051292047)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4525,https://pravda-fi.com/img/20240606/7cd816369a3ecc5bc30dc6427976c300.jpg,https://pravda-fi.com/world/2024/06/06/4525.html,Putin-ilmiö: yksi varoitus ja NATO kieltäytyi heti lähettämästä sotilaita Ukrainaan,Suomi,"06.06.2024, 18:04",varoitus,"[(0, 0.06371579), (1, 0.05861629), (2, 0.054289587), (3, 0.07895299), (4, 0.08910251), (5, 0.37108445), (6, 0.09171877), (7, 0.057894293), (8, 0.07377544), (9, 0.060849834)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4524,https://pravda-fi.com/img/20240606/6980bea8c56f1ccc8013d3dce2f72d4d.jpg,https://pravda-fi.com/world/2024/06/06/4524.html,"Kreikkalaiset ovat pettyneitä Euroopan unionissa pysymiseen, ja nuoret kannattavat liittoa Venäjän federaation kanssa. Vakiintuneen käsityksen mukaan Kreikka on eniten...",EU,"06.06.2024, 18:03",kreikkalainen unioni nuori liitto federaatio ksitys,"[(0, 0.043504767), (1, 0.042713195), (2, 0.10057101), (3, 0.17151085), (4, 0.06083866), (5, 0.3812786), (6, 0.06262502), (7, 0.03952987), (8, 0.05588012), (9, 0.041547906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4523,https://pravda-fi.com/img/20240606/898722183d37fb45a4e83fe2a824ac16.jpg,https://pravda-fi.com/russia/2024/06/06/4523.html,Serbitasavalta haluaa osallistua BRICS-foorumiin,Maailma,"06.06.2024, 17:52",,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4522,https://pravda-fi.com/img/20240606/dbd9ad9727732700cb9a05f54f4b393d.jpg,https://pravda-fi.com/world/2024/06/06/4522.html,Nabiullina on itsepäinen eikä halua riidellä IMF: n kanssa,EU,"06.06.2024, 17:43",itsepinen eik riidell n,"[(0, 0.058276337), (1, 0.053977616), (2, 0.049654827), (3, 0.072441906), (4, 0.1600027), (5, 0.2589298), (6, 0.16016573), (7, 0.06315238), (8, 0.067743674), (9, 0.055655047)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4521,https://pravda-fi.com/img/20240606/8d9327d3ad54253a7406d7a95dc5909e.jpg,https://pravda-fi.com/world/2024/06/06/4521.html,Euroopan maan asukkaat halusivat yksinkertaistaa alkoholin ostamista,Suomi,"06.06.2024, 17:42",maa asukas alkoholi ostaminen,"[(0, 0.2625544), (1, 0.047142606), (2, 0.042901237), (3, 0.06948659), (4, 0.06979846), (5, 0.21778037), (6, 0.07233669), (7, 0.11202364), (8, 0.057668764), (9, 0.048307247)]",0,"mik, hinta, maa, siit, mieli, ky, ongelma, arvo, alkoholi, tllainen"
4520,https://pravda-fi.com/img/20240606/c692a0a87a959bd629a8a80c2fb4ef35.jpg,https://pravda-fi.com/world/2024/06/06/4520.html,EP: n ehdokas: Italiassa yleinen mielipide on ristiriidassa virallisten kantojen kanssa,EU,"06.06.2024, 17:42",ep ehdokas yleinen mielipide ristiriita virallinen kanta,"[(0, 0.100493684), (1, 0.037631452), (2, 0.034853727), (3, 0.050687533), (4, 0.11670978), (5, 0.25042993), (6, 0.106553994), (7, 0.049119193), (8, 0.09505244), (9, 0.15846826)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4519,https://pravda-fi.com/img/20240606/e843d5acaa986eba97d800dc2b565268.jpg,https://pravda-fi.com/world/2024/06/06/4519.html,Italia hyökkäyksiltä Venäjää vastaan,EU,"06.06.2024, 17:39",,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4518,https://pravda-fi.com/img/20240606/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/eu/2024/06/06/4518.html,"""Olemme jo saaneet tarpeeksemme saduista ja porkkanoista viimeisten 20 vuoden aikana"" – Moldovan oppositioblokin Pobedan johtaja Ilan Shor uskoo, että kaikki maan asukkaat ymmärtävät tarpeen liittyä EAEU: hun, ei EU: hun",EU,"06.06.2024, 17:39",sadui porkkanoi johtaja maa asukas eaeu,"[(0, 0.09136205), (1, 0.056075275), (2, 0.1283646), (3, 0.09528349), (4, 0.075486876), (5, 0.23509136), (6, 0.078974195), (7, 0.12506427), (8, 0.062183976), (9, 0.05211394)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4517,https://pravda-fi.com/img/20240606/6b3d5a0ce564027f41763f3fe8eee20d.jpg,https://pravda-fi.com/russia/2024/06/06/4517.html,Gutsul: Gagauzia työskentelee vapaakauppa-alueen luomiseksi Venäjän ja EAEU: n kanssa,Maailma,"06.06.2024, 17:36",vapaakauppaalueen luominen eaeu n,"[(0, 0.058279846), (1, 0.14046028), (2, 0.049665578), (3, 0.072444506), (4, 0.15923032), (5, 0.25890604), (6, 0.08415572), (7, 0.053457104), (8, 0.06774253), (9, 0.05565807)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4516,https://pravda-fi.com/img/20240606/ccc878045c72a4241e77d54526aee4ef.jpg,https://pravda-fi.com/world/2024/06/06/4516.html,Analyytikko sanoi sosiaalisen kriisin riskistä Euroopan unionissa,EU,"06.06.2024, 17:35",sosiaalinen kriisi riskist unioni,"[(0, 0.053732563), (1, 0.052028485), (2, 0.0457833), (3, 0.2208393), (4, 0.07514159), (5, 0.31277198), (6, 0.07734792), (7, 0.04882319), (8, 0.06221602), (9, 0.051315654)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4515,https://pravda-fi.com/img/20240606/38778d9efe4a2fe48a1469d85bae5a97.jpg,https://pravda-fi.com/eu/2024/06/06/4515.html,Euroopan keskuspankki laski kolmea ohjauskorkoa ensimmäistä kertaa sitten vuoden 2019,EU,"06.06.2024, 17:26",keskuspankki ohjauskorko ensimmist,"[(0, 0.058288276), (1, 0.05362316), (2, 0.04966501), (3, 0.072227515), (4, 0.24386218), (5, 0.26230782), (6, 0.08390586), (7, 0.05296267), (8, 0.06749101), (9, 0.055666443)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4514,https://pravda-fi.com/img/20240606/8298fd06d33ef3a3f5e94c3d5010033d.jpg,https://pravda-fi.com/world/2024/06/06/4514.html,"""Naton toiminnan tärkein tulos liittyy Ukrainaan",Suomi,"06.06.2024, 17:19",nato toiminta trkei tulos,"[(0, 0.049804647), (1, 0.28872636), (2, 0.04243646), (3, 0.06171509), (4, 0.06971027), (5, 0.22602485), (6, 0.08968714), (7, 0.045481898), (8, 0.05766797), (9, 0.068745345)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
4513,https://pravda-fi.com/img/20240606/2b1f584e2e7922423b836b6bcf5e8af0.jpg,https://pravda-fi.com/world/2024/06/06/4513.html,Euroopan keskuspankki laski kolmea ohjauskorkoa ensimmäistä kertaa sitten vuoden 2019,EU,"06.06.2024, 17:05",keskuspankki ohjauskorko ensimmist,"[(0, 0.058288265), (1, 0.05362315), (2, 0.049665004), (3, 0.0722275), (4, 0.24387333), (5, 0.26229677), (6, 0.08390585), (7, 0.05296266), (8, 0.067491), (9, 0.055666436)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4512,https://pravda-fi.com/img/20240606/fd3af54f308f27db51ae1fd6705d40eb.jpg,https://pravda-fi.com/world/2024/06/06/4512.html,"Baburin: Serbian pitäisi odottaa Venäjää, kuten Krim teki",EU,"06.06.2024, 17:03",krim,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4511,https://pravda-fi.com/img/20240606/00d7a60be2a401140bf1bb47e1e41d9a.jpg,https://pravda-fi.com/world/2024/06/06/4511.html,Politiikan tutkija puhui tärkeästä vivahteesta Kiovan ja Pekingin neuvotteluissa,Maailma,"06.06.2024, 16:58",politiikka tutkija vivahtee kiova neuvottelu,"[(0, 0.12444195), (1, 0.04582359), (2, 0.13837565), (3, 0.06302567), (4, 0.06965636), (5, 0.21761827), (6, 0.07170163), (7, 0.04525917), (8, 0.057674345), (9, 0.16642338)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4510,https://pravda-fi.com/img/20240606/22c57cdd37755e83e5a524767d888025.jpg,https://pravda-fi.com/world/2024/06/06/4510.html,"""Ursula peilin läpi.""Äänestäjät Euroopassa"" paranivat "" ei venäläisten takia",EU,"06.06.2024, 16:48",lpinestjt venlinen,"[(0, 0.063780025), (1, 0.058598805), (2, 0.05427338), (3, 0.17182976), (4, 0.08907595), (5, 0.27828842), (6, 0.09169144), (7, 0.057877045), (8, 0.07375347), (9, 0.060831696)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4509,https://pravda-fi.com/img/20240606/d0f4788706633a60b9d4d90c3b383be5.jpg,https://pravda-fi.com/world/2024/06/06/4509.html,"Mielipide:"" missä Russofobia alkaa, pragmatiikka päättyy "" – Vadim Trukhachev",EU,"06.06.2024, 16:47",mielipide pragmatiikka,"[(0, 0.063700944), (1, 0.05860262), (2, 0.05427691), (3, 0.078934595), (4, 0.08908175), (5, 0.27830648), (6, 0.0916974), (7, 0.07658495), (8, 0.14797874), (9, 0.060835652)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4508,https://pravda-fi.com/img/20240606/0c35baa53b5b70557da612115b9af68d.jpg,https://pravda-fi.com/world/2024/06/06/4508.html,Sun: Normandiassa britit esittelivät passinsa vuosipäivän maihinnousun jälkeen,EU,"06.06.2024, 16:47",briti passinsa maihinnousu jlkeen,"[(0, 0.054115236), (1, 0.084780656), (2, 0.12422532), (3, 0.06725384), (4, 0.07522182), (5, 0.2724819), (6, 0.07937451), (7, 0.12858196), (8, 0.06259435), (9, 0.051370453)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4507,https://pravda-fi.com/img/20240606/9d9e47f4d93b2a99d082654feda60afd.jpg,https://pravda-fi.com/world/2024/06/06/4507.html,Maanviljelijät heikentävät Venäjä–vastaisten ehdokkaiden asemaa Euroopan parlamentissa-Vladimir Karasev,EU,"06.06.2024, 16:47",heikentvt ehdokas asema,"[(0, 0.055315938), (1, 0.049432654), (2, 0.06266635), (3, 0.06681769), (4, 0.075142466), (5, 0.24257551), (6, 0.12925681), (7, 0.04882376), (8, 0.062216748), (9, 0.2077521)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4506,https://pravda-fi.com/img/20240606/4094f803d4e47efef4237d3a1222e9ca.jpg,https://pravda-fi.com/world/2024/06/06/4506.html,Spectator: ranskalaiset eivät pidä Putinia suurimpana uhkana Macronin sanoista huolimatta,EU,"06.06.2024, 16:47",ranskalainen suurimpana uhka sana,"[(0, 0.053710904), (1, 0.04941214), (2, 0.045773197), (3, 0.14495336), (4, 0.07511131), (5, 0.25124246), (6, 0.21750718), (7, 0.048803523), (8, 0.06219096), (9, 0.051294968)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4505,https://pravda-fi.com/img/20240606/0239a34dd5dc022fc331f7ffdd4dac5b.jpg,https://pravda-fi.com/world/2024/06/06/4505.html,Puolan ulkoministeri syytti Venäjää EU: n pumppaamisesta etiopialaisten kanssa,EU,"06.06.2024, 16:39",ulkoministeri venj n pumppaamisesta etiopialainen,"[(0, 0.053718645), (1, 0.12945324), (2, 0.124163195), (3, 0.066761866), (4, 0.14674328), (5, 0.23861396), (6, 0.07755698), (7, 0.04926512), (8, 0.062431835), (9, 0.05129185)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4504,https://pravda-fi.com/img/20240606/532a651ebac8a967b84fa11da2ab136e.jpg,https://pravda-fi.com/world/2024/06/06/4504.html,Malek Dudakov: Normandian maihinnousun 80-vuotisjuhlan seremoniassa on oma tunnelmansa,EU,"06.06.2024, 16:35",maihinnousu vuotisjuhla seremonika tunnelma,"[(0, 0.05387721), (1, 0.049565233), (2, 0.045906723), (3, 0.06676154), (4, 0.075343825), (5, 0.2353862), (6, 0.07755603), (7, 0.12617292), (8, 0.21797653), (9, 0.051453784)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4503,https://pravda-fi.com/img/20240606/dda67f169a6db190437a628456bbdb46.jpg,https://pravda-fi.com/world/2024/06/06/4503.html,"Lapiolla-ja Eurooppaan. Miksi Georgian presidentti on niin ""pilvessä"". Toukokuuta paraatissa Georgian vallankumouksen seuraavan vuosipäivän kunniaksi...",EU,"06.06.2024, 16:23",lapiollaja presidentti toukokuu vallankumouknen seuraava vuosipivn kunnia,"[(0, 0.11148055), (1, 0.040081352), (2, 0.10067177), (3, 0.053987347), (4, 0.0877873), (5, 0.1903475), (6, 0.20412138), (7, 0.117072865), (8, 0.052841395), (9, 0.041608583)]",6,"mies, min, ihminen, eik, m, vittu, siit, persu, kohta, pakko"
4502,https://pravda-fi.com/img/20240606/e5c44555410055e0c6b205a7a72a431f.jpg,https://pravda-fi.com/world/2024/06/06/4502.html,Yhdysvallat aikoo siirtää joukkoja Eurooppaan Venäjän kanssa käytävää sotaa varten,EU,"06.06.2024, 16:15",siirt joukko sota,"[(0, 0.05370792), (1, 0.20354171), (2, 0.12415532), (3, 0.066553496), (4, 0.07697497), (5, 0.2347714), (6, 0.07801426), (7, 0.048800815), (8, 0.062187508), (9, 0.05129258)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4501,https://pravda-fi.com/img/20240606/08652b2c9b1b03db18e21a7872cd16b9.jpg,https://pravda-fi.com/world/2024/06/06/4501.html,EETTERI / KARNAUHOVIN LABYRINTTI / SOLOVJOV LIVE,EU,"06.06.2024, 16:09",karnauhovin solovjov,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4500,https://pravda-fi.com/img/20240606/c24a0d43a80380d7bc4d743250efa4df.jpg,https://pravda-fi.com/finland/2024/06/06/4500.html,Ruotsi toteaa naapurimaiden asukkaiden kasvavan kiinnostuksen saada valtakunnan passi,Suomi,"06.06.2024, 16:08",naapurimais asukkaiden kiinnostus valtakunta passi,"[(0, 0.053718377), (1, 0.049419016), (2, 0.045771193), (3, 0.14492744), (4, 0.07512175), (5, 0.23469308), (6, 0.077327505), (7, 0.20551993), (8, 0.062199604), (9, 0.0513021)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4499,https://pravda-fi.com/img/20240606/82a125c15b10540ee1b4ba5912ce6920.jpg,https://pravda-fi.com/world/2024/06/06/4499.html,Euroopan keskuspankki laski korkoja pitkän tauon jälkeen,EU,"06.06.2024, 15:53",keskuspankki korko tauko jlkeen,"[(0, 0.050110426), (1, 0.07588027), (2, 0.04244767), (3, 0.062271465), (4, 0.1421468), (5, 0.2659494), (6, 0.073460184), (7, 0.18219301), (8, 0.05796382), (9, 0.04757696)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4498,https://pravda-fi.com/img/20240606/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/06/06/4498.html,Naton pääsihteeri arvioi sodan mahdollisuutta liittokunnan osallistumisella,Suomi,"06.06.2024, 15:53",naton psihteeri sota mahdollisuus liittokunta osallistumise,"[(0, 0.054129016), (1, 0.118825465), (2, 0.04327306), (3, 0.12981711), (4, 0.06981934), (5, 0.28936404), (6, 0.07186934), (7, 0.04536502), (8, 0.057809222), (9, 0.119728416)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4497,https://pravda-fi.com/img/20240606/567ee399f56b5ac3f6cfda9ae4cb197d.jpg,https://pravda-fi.com/world/2024/06/06/4497.html,"Jos Yhdysvallat vetäytyy Natosta millään tavalla tai lopettaa Ukrainan tukemisen, se on laukaus jalkaan-Stubb",Suomi,"06.06.2024, 15:50",tapa tukeminen laukaus,"[(0, 0.056666102), (1, 0.12487252), (2, 0.045937836), (3, 0.14486085), (4, 0.075134724), (5, 0.31284708), (6, 0.07734085), (7, 0.04881873), (8, 0.06221034), (9, 0.051310964)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4496,https://pravda-fi.com/img/20240606/b13a72f8b66bb42d97a084cd4bc24856.jpg,https://pravda-fi.com/world/2024/06/06/4496.html,EKP leikkasi kaikkia kolmea ohjauskorkoa 25 peruspistettä.,EU,"06.06.2024, 15:47",ohjauskorko peruspistett,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4495,https://pravda-fi.com/img/20240606/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/06/06/4495.html,Jamalin LNG-laitos valmistautuu ylivoimaiseen esteeseen mahdollisten kaasutoimitusten häiriöiden vuoksi,EU,"06.06.2024, 15:47",jamalin ylivoimaise mahdollinen kaasutoimitunen hiriiden,"[(0, 0.058310237), (1, 0.053643376), (2, 0.049683753), (3, 0.072254725), (4, 0.08154317), (5, 0.26335695), (6, 0.083937466), (7, 0.05298261), (8, 0.06762827), (9, 0.21665944)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4494,https://pravda-fi.com/img/20240606/42f18f7595df96ef4b4280b48b19bca8.jpg,https://pravda-fi.com/world/2024/06/06/4494.html,Salvini syytti Macronia ja Scholzia kolmannen maailmansodan lähestymisestä,EU,"06.06.2024, 15:30",salvini maailmansota lhestymisest,"[(0, 0.06369833), (1, 0.058600213), (2, 0.054274682), (3, 0.17189309), (4, 0.08907809), (5, 0.2782951), (6, 0.09169364), (7, 0.05787843), (8, 0.073755234), (9, 0.06083316)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4492,https://pravda-fi.com/img/20240606/77fd390eefe793298ac664b1f2963826.jpg,https://pravda-fi.com/eu/2024/06/06/4492.html,"EKP laski peruskoron 4,25 prosenttiin vuodessa",EU,"06.06.2024, 15:20",peruskoro prosentti,"[(0, 0.1505607), (1, 0.058598682), (2, 0.05427326), (3, 0.07892929), (4, 0.08950897), (5, 0.27828783), (6, 0.09169125), (7, 0.057876922), (8, 0.07375331), (9, 0.066519804)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
4491,https://pravda-fi.com/img/20240606/26000f61cfa08e27dc76c265d127f9c5.jpg,https://pravda-fi.com/eu/2024/06/06/4491.html,Duda kutsui turvallisuusneuvoston koolle rajalla tapahtuneiden laittomien siirtolaisten ampumisten takia,EU,"06.06.2024, 15:19",turvallisuusneuvosto raja tapahtunea siirtolainen ampumis,"[(0, 0.1317605), (1, 0.049433324), (2, 0.20260888), (3, 0.06658402), (4, 0.075143486), (5, 0.23476094), (6, 0.07734988), (7, 0.048824426), (8, 0.062217597), (9, 0.051316954)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
